subj subexpt semint related n2num errnd errd errcornd errcord list
232 SemRel integ unrel sing 0 0 2 2 8
232 SemRel unint rel plur 0 0 3 3 8
232 SemRel unint rel sing 0 0 2 2 8
232 SemRel unint unrel plur 0 0 2 2 8
232 SemRel unint unrel sing 0 0 2 2 8
233 SemRel integ rel plur 0 0 2 2 1
233 SemRel integ rel sing 0 0 2 2 1
233 SemRel integ unrel plur 0 1 1 2 1
233 SemRel integ unrel sing 0 0 1 2 1
233 SemRel unint rel plur 1 1 3 3 1
233 SemRel unint rel sing 0 0 1 2 1
233 SemRel unint unrel plur 0 0 1 2 1
233 SemRel unint unrel sing 0 0 1 1 1
234 SemRel integ rel plur 0 0 3 3 2
234 SemRel integ rel sing 0 0 0 0 2
234 SemRel integ unrel plur 0 0 2 2 2
234 SemRel integ unrel sing 0 0 0 1 2
234 SemRel unint rel plur 0 0 3 3 2
234 SemRel unint rel sing 0 0 2 2 2
234 SemRel unint unrel plur 0 0 1 1 2
234 SemRel unint unrel sing 0 0 1 1 2
235 SemRel integ rel plur 0 0 3 3 3
235 SemRel integ rel sing 0 0 3 3 3
235 SemRel integ unrel plur 0 0 2 2 3
235 SemRel integ unrel sing 0 0 3 3 3
235 SemRel unint rel plur 0 0 2 2 3
235 SemRel unint rel sing 0 0 3 3 3
235 SemRel unint unrel plur 0 0 2 2 3
235 SemRel unint unrel sing 0 0 1 1 3
236 SemRel integ rel plur 0 0 2 2 4
236 SemRel integ rel sing 0 0 2 2 4
236 SemRel integ unrel plur 0 0 1 1 4
236 SemRel integ unrel sing 0 0 0 0 4
236 SemRel unint rel plur 0 0 1 1 4
236 SemRel unint rel sing 0 0 2 2 4
236 SemRel unint unrel plur 0 0 1 1 4
236 SemRel unint unrel sing 0 0 1 1 4
237 SemRel integ rel plur 0 0 2 2 5
237 SemRel integ rel sing 0 0 2 2 5
237 SemRel integ unrel plur 0 0 1 1 5
237 SemRel integ unrel sing 0 0 2 2 5
237 SemRel unint rel plur 1 1 1 1 5
237 SemRel unint rel sing 0 0 1 1 5
237 SemRel unint unrel plur 0 0 2 2 5
237 SemRel unint unrel sing 0 0 2 2 5
238 SemRel integ rel plur 0 0 0 0 6
238 SemRel integ rel sing 0 0 1 1 6
238 SemRel integ unrel plur 0 0 0 0 6
238 SemRel integ unrel sing 0 0 2 2 6
238 SemRel unint rel plur 0 0 0 0 6
238 SemRel unint rel sing 0 0 0 0 6
238 SemRel unint unrel plur 0 0 0 0 6
238 SemRel unint unrel sing 0 0 1 1 6
239 SemRel integ rel plur 0 0 1 1 7
239 SemRel integ rel sing 0 0 2 2 7
239 SemRel integ unrel plur 0 0 0 0 7
239 SemRel integ unrel sing 0 0 0 0 7
239 SemRel unint rel plur 0 0 0 0 7
239 SemRel unint rel sing 0 0 0 0 7
239 SemRel unint unrel plur 0 0 0 0 7
239 SemRel unint unrel sing 0 0 1 1 7
240 SemRel integ rel plur 0 0 0 0 8
240 SemRel integ rel sing 0 0 2 2 8
240 SemRel integ unrel plur 0 0 0 0 8
240 SemRel integ unrel sing 0 0 0 0 8
240 SemRel unint rel plur 0 0 1 1 8
240 SemRel unint rel sing 0 0 2 2 8
240 SemRel unint unrel plur 0 0 1 1 8
240 SemRel unint unrel sing 0 0 2 2 8
241 SemRel integ rel plur 0 0 2 2 1
241 SemRel integ rel sing 0 0 2 2 1
241 SemRel integ unrel plur 0 0 1 1 1
241 SemRel integ unrel sing 0 0 2 2 1
241 SemRel unint rel plur 0 0 1 1 1
241 SemRel unint rel sing 0 0 2 2 1
241 SemRel unint unrel plur 0 0 3 3 1
241 SemRel unint unrel sing 0 0 0 0 1
242 SemRel integ rel plur 2 2 2 2 2
242 SemRel integ rel sing 0 0 0 0 2
242 SemRel integ unrel plur 1 1 1 1 2
242 SemRel integ unrel sing 0 0 2 2 2
242 SemRel unint rel plur 0 0 0 1 2
242 SemRel unint rel sing 0 0 1 1 2
242 SemRel unint unrel plur 1 1 1 1 2
242 SemRel unint unrel sing 0 0 0 0 2
243 SemRel integ rel plur 0 0 1 1 3
243 SemRel integ rel sing 0 0 3 3 3
243 SemRel integ unrel plur 0 0 3 3 3
243 SemRel integ unrel sing 0 0 1 1 3
243 SemRel unint rel plur 0 0 3 3 3
243 SemRel unint rel sing 0 0 2 2 3
243 SemRel unint unrel plur 1 1 2 3 3
243 SemRel unint unrel sing 0 0 2 2 3
244 SemRel integ rel plur 0 0 2 2 4
244 SemRel integ rel sing 0 0 1 1 4
244 SemRel integ unrel plur 0 0 1 2 4
244 SemRel integ unrel sing 0 0 0 0 4
244 SemRel unint rel plur 0 0 3 3 4
244 SemRel unint rel sing 0 0 1 1 4
244 SemRel unint unrel plur 0 0 2 2 4
244 SemRel unint unrel sing 0 0 2 2 4
