subject,text,exp,integrated,related.x,n2num.x,maincode,dysfluency,integ,len.char,len.phon,len.syll,lf.head,lf.prep,lf.adj,lf.noun,rel.hl,rel.lh,asso,plaus,animacy,LengthChar.Head,LengthChar.Prep,LengthChar.Adj,LengthChar.Noun,LengthPhon.Head,LengthPhon.Prep,LengthPhon.Adj,LengthPhon.Noun,LengthSylHead,LengthSyll.Prep,LengthSyll.Adj,LengthSyll.Noun,Freq1Mil.Head,FreqMil.Prep,FreqMil.Adj,FreqMil.N1,LogFr.Head,LogFreq.Prep,LogFreq.Adj,LogFreq.N1,RelatedHL,RelatedLH,Integrated,Ass..H.L,Ass..L.HP,Ass..L.HS,AssArc.H.L,AssArc.L.HP,AssArc.L.HS,Plausibility
80,The resort with the elongated pools,SemRel,integ,rel,plur,C,,0.941168491,0.612012931,0.667648378,0.850748237,-0.326962239,1.457270856,-1.243030121,-0.533224263,1.19851294,1.168259752,0,6.17,I,6,4,9,5,6,3,9,4,2,1,4,1,6.65,6749.25,0.31,2.29,0.88,3.83,0.12,0.52,6.25,6.17,4.92,0,0,0,0,0,0,6.17
80,The table for the antique lamp,SemRel,integ,unrel,sing,C,,0.2400675,-0.891749388,-0.897676145,-0.596427444,1.840057359,1.457270856,-0.286760234,0.641033202,0.46072202,0.466455788,0,5.92,I,5,3,7,4,5,3,5,4,2,1,2,1,105.2,6749.25,4.35,12.82,2.03,3.83,0.73,1.14,5,5,4.08,0,0,10,0,0,0.64,5.92
80,The trainer for the confident boxer,SemRel,integ,rel,sing,C,,1.842584051,0.612012931,1.293778188,0.850748237,-0.45886778,1.457270856,0.246242654,-0.230190078,1.428703708,0.868343528,0,5.92,A,7,3,9,5,6,3,9,6,2,1,3,2,5.49,6749.25,10.65,3.82,0.81,3.83,1.07,0.68,6.64,5.67,6,0,0,0,0,0,0,5.92
81,The banana near the popular sundaes,SemRel,unint,rel,plur,C,,0.315185464,0.612012931,0.980713283,1.574336078,0.012223437,-0.741949609,0.732215876,-1.177171905,0.755838388,0.466455788,0,3.83,I,6,4,7,7,6,3,8,6,3,1,3,2,10.61,59.14,23.22,0.53,1.06,1.78,1.38,0.18,5.5,5,4.17,0,0,2.5,0,0,0.32,3.83
81,The bicycle by the warped tire,SemRel,unint,rel,sing,C,D,1.074711537,-0.891749388,-0.58461124,-0.596427444,-0.326962239,0.652678003,-0.851116233,-0.49534499,1.44641069,0.718385416,0.32,5.33,I,7,2,6,4,8,2,4,4,3,1,1,1,6.55,1212.84,1.35,2.43,0.88,3.08,0.37,0.54,6.67,5.42,5.08,2.5,0,0,0.32,0,0,5.33
81,The butler near the spoiled kid,SemRel,unint,unrel,sing,C,,-1.220559564,-0.590996925,-0.897676145,-0.596427444,-0.30811859,-0.741949609,-0.647321011,3.254703042,-1.752650743,-1.63295778,0,5.17,A,6,4,7,3,6,3,5,3,2,1,2,1,6.8,59.14,2.18,327.47,0.89,1.78,0.5,2.52,1.25,1.5,2.33,0,0,0,0,0,0,5.17
81,The cake with the colored candle,SemRel,integ,rel,sing,C,,1.842584051,-0.290244461,-0.897676145,-0.596427444,1.142842358,1.317808095,-0.208377456,0.281180108,1.050954756,0.718385416,0.32,6.25,I,4,4,7,6,3,3,6,5,1,1,2,2,44.84,5044.84,5.06,8,1.66,3.7,0.78,0.95,6,5.42,6,2.5,2.5,0,0.32,0.32,0,6.25
81,The church near the giant cross,SemRel,unint,rel,sing,C,,0.590617996,-0.590996925,-0.58461124,-1.320015285,1.482028035,-0.741949609,0.653833098,1.322860117,1.245731559,1.666120684,0.32,6,I,6,4,5,5,6,3,5,4,1,1,2,1,68.73,59.14,20.18,30.35,1.84,1.78,1.33,1.5,6.33,7,4.5,2.5,0,10,0.32,0,0.64,6
81,The coach near the disruptive teenagers,SemRel,unint,unrel,plur,C,,-1.35410261,1.815022786,1.293778188,0.850748237,0.803656682,-0.741949609,-1.180323899,-0.154431532,-0.229850282,-0.385306288,0,5.25,A,5,4,10,9,4,3,9,8,1,1,3,3,29.33,59.14,0.43,4.29,1.48,1.78,0.16,0.72,3.83,3.58,2.17,0,0,0,0,0,0,5.25
81,The dam by the musty factories,SemRel,unint,unrel,plur,C,,-0.936780591,-0.891749388,-0.58461124,0.127160397,-0.477711428,0.652678003,-1.164647344,0.849369204,-1.357194809,-0.571254347,0,4.5,I,3,2,5,9,3,2,5,8,1,1,2,3,5.29,1212.84,0.49,16.8,0.8,3.08,0.17,1.25,1.92,3.27,2.67,0,2.5,0,0,0.32,0,4.5
81,The envelope for the formal letter,SemRel,integ,rel,sing,C,,2.259906069,0.311260467,0.041518569,0.850748237,-0.02546386,1.457270856,0.089477099,2.118324851,1.641187493,1.216246348,1.1,6.25,I,8,3,6,6,7,3,5,5,3,1,2,2,10.04,6749.25,8.31,82.53,1.04,3.83,0.97,1.92,7,6.25,6.5,27.5,0,10,1.1,0,0.64,6.25
81,The fortress near the ancient farm,SemRel,unint,unrel,sing,C,,-0.936780591,0.311260467,-0.271546336,-0.596427444,-0.779209807,-0.741949609,0.685186209,1.30392048,-1.30997619,-1.231070039,0,4,I,8,4,7,4,7,3,6,3,2,1,2,1,3.37,59.14,21.61,29.76,0.64,1.78,1.35,1.49,2,2.17,2.67,0,0,0,0,0,0,4
81,The guitar with the faulty pedal,SemRel,integ,unrel,sing,C,,0.523846473,-0.290244461,-0.58461124,0.127160397,0.313721816,1.317808095,-0.772733455,-0.779439538,-0.029171152,0.466455788,0,4.5,I,6,4,6,5,5,3,5,5,2,1,2,2,15.53,5044.84,1.63,1.47,1.22,3.7,0.42,0.39,4.17,5,4.42,0,0,0,0,0,0,4.5
81,The hammer for the rusty nail,SemRel,integ,rel,sing,C,,1.775812528,-0.891749388,-0.897676145,-0.596427444,-0.006620211,1.457270856,-0.271083678,0.48951611,1.641187493,1.264232944,1.27,5.08,I,6,3,6,4,5,3,5,4,2,1,2,1,10.18,6749.25,4.45,10.45,1.05,3.83,0.74,1.06,7,6.33,5.92,35,0,25,1.27,0,1.05,5.08
81,The hydrant with the bright reflector,SemRel,integ,unrel,sing,C,,-0.102136555,1.213517858,1.293778188,0.127160397,-1.419893863,1.317808095,1.139806319,-1.30974936,-0.967641203,-1.333041556,0,5.17,I,7,4,6,9,8,3,4,9,2,1,1,3,1,5044.84,42.31,0.27,0.3,3.7,1.64,0.11,2.58,2,3.67,0,0,0,0,0,0,5.17
81,The table for the antique lamps,SemRel,integ,unrel,plur,C,,0.381956987,-0.590996925,-0.58461124,-0.596427444,1.840057359,1.457270856,-0.286760234,-0.590043172,0.655498823,0.466455788,0,6.42,I,5,3,7,5,5,3,5,5,2,1,2,1,105.2,6749.25,4.35,2.06,2.03,3.83,0.73,0.49,5.33,5,4.25,0,0,2.5,0,0,0.32,6.42
81,The tent near the sturdy cushions,SemRel,unint,unrel,plur,C,,-1.704653105,0.010508003,-0.271546336,-0.596427444,0.389096411,-0.741949609,-0.7570569,-0.893077357,-1.262757571,-1.135096848,0,2.5,I,4,4,6,8,4,3,6,6,1,1,2,2,17.39,59.14,1.69,1.16,1.26,1.78,0.43,0.33,2.08,2.33,1.75,0,0,0,0,0,0,2.5
81,The trainer for the confident boxers,SemRel,integ,rel,plur,C,,1.1498295,0.912765395,1.606843093,0.850748237,-0.45886778,1.457270856,0.246242654,-0.627922445,1.245731559,1.066288236,0,5.67,A,7,3,9,6,6,3,9,7,2,1,3,2,5.49,6749.25,10.65,1.98,0.81,3.83,1.07,0.47,6.33,6,5.17,0,0,0,0,0,0,5.67
81,The vase near the vibrant flowers,SemRel,unint,rel,plur,C,,0.732507482,0.010508003,-0.271546336,-0.596427444,-0.684991564,-0.741949609,-0.945175566,1.663773574,1.298852506,1.264232944,1.05,5.83,I,4,4,7,7,3,3,7,6,1,1,2,2,3.84,59.14,1.02,46.61,0.69,1.78,0.31,1.68,6.42,6.33,4.67,25,0,0,1.05,0,0,5.83
82,The banana near the popular sandwich,SemRel,unint,unrel,sing,C,,-1.011898555,0.912765395,1.293778188,1.574336078,0.012223437,-0.741949609,0.732215876,1.038765569,-0.32428752,-1.225071715,0,4.58,I,6,4,7,8,6,3,8,7,3,1,3,2,10.61,59.14,23.22,21.47,1.06,1.78,1.38,1.35,3.67,2.18,2.58,0,0,0,0,0,0,4.58
82,The caddy near the charismatic golfers,SemRel,unint,rel,plur,C,,1.074711537,1.514270322,1.293778188,1.574336078,-0.911115348,-0.741949609,-1.023558344,-1.158232268,1.540847928,1.318217864,0,6.08,A,5,4,11,7,4,3,10,7,2,1,4,2,2.73,59.14,0.8,0.55,0.57,1.78,0.26,0.19,6.83,6.42,5.08,0,2.5,2.5,0,0.32,0.32,6.08
82,The cake with the colored candles,SemRel,integ,rel,plur,C,,1.425262032,0.010508003,-0.58461124,-0.596427444,1.142842358,1.317808095,-0.208377456,0.48951611,0.561061585,1.01830164,0,6.42,I,4,4,7,7,3,3,6,6,1,1,2,2,44.84,5044.84,5.06,10.45,1.66,3.7,0.78,1.06,5.17,5.92,5.5,0,0,0,0,0,0,6.42
82,The camera with the special manual,SemRel,integ,unrel,sing,C,,1.007940014,0.311260467,0.667648378,1.574336078,1.331278845,1.317808095,1.970663763,0.05390447,0.561061585,-0.781195704,0,5.58,I,6,4,7,6,6,3,6,7,3,1,2,3,56.9,5044.84,148.2,5.75,1.76,3.7,2.17,0.83,5.17,2.92,5,0,0,0,0,0,0,5.58
82,The canoe with the weathered flag,SemRel,integ,unrel,sing,C,,-1.637881582,0.010508003,-1.21074105,-0.596427444,-0.74152251,1.317808095,-1.321412899,0.86830884,-1.652311177,-1.884887408,0,4.58,I,5,4,9,4,4,3,5,4,2,1,2,1,3.53,5044.84,0.18,17.1,0.66,3.7,0.07,1.26,1.42,1.08,1.83,0,0,0,0,0,0,4.58
82,The church near the giant crosses,SemRel,unint,rel,plur,C,,1.1498295,0.010508003,0.041518569,-0.596427444,1.482028035,-0.741949609,0.653833098,-0.533224263,1.44641069,1.264232944,0,5.75,I,6,4,5,7,6,3,5,6,1,1,2,2,68.73,59.14,20.18,2.33,1.84,1.78,1.33,0.52,6.67,6.33,5.17,0,0,7.5,0,0,0.55,5.75
82,The dam for the murky river,SemRel,integ,rel,sing,C,,1.984473537,-1.79400678,-1.21074105,-0.596427444,-0.477711428,1.457270856,-1.101941122,1.79635103,0.950615191,1.264232944,0.72,5.33,I,3,3,5,5,3,3,5,5,1,1,2,2,5.29,6749.25,0.61,55.31,0.8,3.83,0.21,1.75,5.83,6.33,6.17,12.5,0,0,0.72,0,0,5.33
82,The envelope for the formal letters,SemRel,integ,rel,plur,C,,1.700694565,0.612012931,0.354583474,0.127160397,-0.02546386,1.457270856,0.089477099,1.474377209,1.346071125,1.336212837,0,6.5,I,8,3,6,7,7,3,5,6,3,1,2,1,10.04,6749.25,8.31,37.37,1.04,3.83,0.97,1.58,6.5,6.45,5.83,0,0,2.5,0,0,0.32,6.5
82,The eraser near the novelty pencil,SemRel,unint,rel,sing,C,,0.657389519,0.311260467,0.667648378,1.574336078,-1.419893863,-0.741949609,-0.7570569,0.4326972,1.346071125,1.516162572,1.1,5.25,I,6,4,7,6,6,3,7,6,3,1,3,2,1,59.14,1.67,9.67,0.3,1.78,0.43,1.03,6.5,6.75,4.58,27.5,0,15,1.1,0,0.8,5.25
82,The fortress near the ancient farms,SemRel,unint,unrel,plur,C,,-1.771424628,0.612012931,0.041518569,-0.596427444,-0.779209807,-0.741949609,0.685186209,-0.419586444,-1.752650743,-0.781195704,0,5,I,8,4,7,5,7,3,6,4,2,1,2,1,3.37,59.14,21.61,2.76,0.64,1.78,1.35,0.58,1.25,2.92,1.67,0,0,0,0,0,0,5
82,The hammer for the rusty nails,SemRel,integ,rel,plur,C,,1.358490509,-0.590996925,-0.58461124,-0.596427444,-0.006620211,1.457270856,-0.271083678,0.508455746,1.493629309,1.564149168,0.32,6,I,6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,2.5,2.5,22.5,0.32,0.32,0.99,6
82,The resort with the elaborate gardens,SemRel,integ,unrel,plur,C,,0.281799702,1.213517858,0.980713283,1.574336078,-0.326962239,1.457270856,-0.490555456,-0.192310805,-1.08568775,-0.5352644,0,6.5,I,6,4,9,7,6,3,8,6,2,1,4,2,6.65,6749.25,2.98,4.02,0.88,3.83,0.6,0.7,2.38,3.33,4.13,0,0,0,0,0,0,6.5
82,The table by the antique chair,SemRel,unint,rel,sing,C,,-0.519458573,-0.891749388,-1.21074105,-0.596427444,1.840057359,0.652678003,-0.286760234,1.682713211,1.346071125,1.168259752,0.86,5.92,I,5,2,7,5,5,2,5,4,2,1,2,1,105.2,1212.84,4.35,48.02,2.03,3.08,0.73,1.69,6.5,6.17,3.17,17.5,0,0,0.86,0,0,5.92
82,The vase near the vibrant cover,SemRel,unint,unrel,sing,C,,-1.078670078,-0.590996925,-0.58461124,-0.596427444,-0.684991564,-0.741949609,-0.945175566,1.417558299,-1.357194809,-1.333041556,0,4.08,I,4,4,7,5,3,3,7,5,1,1,2,2,3.84,59.14,1.02,34.55,0.69,1.78,0.31,1.55,1.92,2,2.5,0,0,0,0,0,0,4.08
83,The banana near the popular sandwiches,SemRel,unint,unrel,plur,C,,-1.145441601,1.514270322,1.919907997,2.297923919,0.012223437,-0.741949609,0.732215876,0.4326972,-0.495455014,0.418469192,0,4.25,I,6,4,7,10,6,3,8,9,3,1,3,3,10.61,59.14,23.22,9.61,1.06,1.78,1.38,1.03,3.38,4.92,2.42,0,0,0,0,0,0,4.25
83,The bicycle by the warped basket,SemRel,unint,unrel,sing,C,,-0.803237546,-0.290244461,0.041518569,0.127160397,-0.326962239,0.652678003,-0.851116233,0.659972838,0.21282427,0.118552968,0,4,I,7,2,6,6,8,2,4,6,3,1,1,2,6.55,1212.84,1.35,13.18,0.88,3.08,0.37,1.15,4.58,4.42,2.83,0,0,0,0,0,0,4
83,The bodyguard near the nervous jewelers,SemRel,unint,unrel,plur,E,,-1.420874133,1.815022786,1.606843093,1.574336078,-0.421180482,-0.741949609,1.437660875,-1.215051178,-1.062078441,-0.5352644,0,4.58,A,9,4,7,8,8,3,6,8,3,1,2,3,5.71,59.14,67.04,0.43,0.83,1.78,1.83,0.16,2.42,3.33,2.09,0,0,0,0,0,0,4.58
83,The caddy near the charismatic celebrity,SemRel,unint,unrel,sing,C,D,-1.078670078,2.11577525,1.919907997,3.02151176,-0.911115348,-0.741949609,-1.023558344,-0.268069351,-0.820083019,-0.985138736,0,5.75,A,5,4,11,9,4,3,10,9,2,1,4,4,2.73,59.14,0.8,3.57,0.57,1.78,0.26,0.66,2.83,2.58,2.5,0,0,0,0,0,0,5.75
83,The cake with the candy figurine,SemRel,integ,unrel,sing,C,,-0.310797564,-0.290244461,-0.271546336,0.127160397,1.142842358,1.317808095,1.014393875,-1.30974936,-1.162418006,-0.13337666,0,6.45,I,4,4,5,8,3,3,5,8,1,1,2,3,44.84,5044.84,35.55,0.27,1.66,3.7,1.56,0.11,2.25,4,3.42,0,0,0,0,0,0,6.45
83,The camera with the special manuals,SemRel,integ,unrel,plur,C,,1.358490509,0.612012931,0.980713283,1.574336078,1.331278845,1.317808095,1.970663763,-1.120352995,-0.176729336,-0.13337666,0,5.92,I,6,4,7,7,6,3,6,8,3,1,2,3,56.9,5044.84,148.2,0.61,1.76,3.7,2.17,0.21,3.92,4,5.42,0,0,0,0,0,0,5.92
83,The canoe with the weathered flags,SemRel,integ,unrel,plur,C,,-0.936780591,0.311260467,-0.897676145,-0.596427444,-0.74152251,1.317808095,-1.321412899,-0.305948624,-1.557873939,-1.530986263,0,3.67,I,5,4,9,5,4,3,5,5,2,1,2,1,3.53,5044.84,0.18,3.41,0.66,3.7,0.07,0.64,1.58,1.67,2.67,0,0,0,0,0,0,3.67
83,The eraser near the novelty pencils,SemRel,unint,rel,plur,C,D,0.657389519,0.612012931,0.980713283,1.574336078,-1.419893863,-0.741949609,-0.7570569,-0.419586444,1.44641069,1.516162572,0.32,6.42,I,6,4,7,7,6,3,7,7,3,1,3,2,1,59.14,1.67,2.84,0.3,1.78,0.43,0.58,6.67,6.75,4.58,2.5,0,10,0.32,0,0.64,6.42
83,The fortress with the ancient wall,SemRel,integ,rel,sing,C,,2.326677592,0.311260467,-0.271546336,-0.596427444,-0.779209807,1.317808095,0.685186209,1.947868122,1.050954756,1.264232944,0,6,I,8,4,7,4,7,3,6,3,2,1,2,1,3.37,5044.84,21.61,66.33,0.64,3.7,1.35,1.83,6,6.33,6.58,0,0,0,0,0,0,6
83,The guitar near the faulty string,SemRel,unint,rel,sing,C,,0.732507482,0.311260467,-0.58461124,-0.596427444,0.313721816,-0.741949609,-0.772733455,0.470576473,1.44641069,1.36620446,0,4.18,I,6,4,7,6,5,3,5,5,2,1,2,1,15.53,59.14,1.63,10.18,1.22,1.78,0.42,1.05,6.67,6.5,4.67,0,0,12.5,0,0,0.72,4.18
83,The hammer for the rigid peg,SemRel,integ,unrel,sing,C,,0.941168491,-1.493254316,-1.21074105,-0.596427444,-0.006620211,1.457270856,-0.710027233,1.417558299,0.507940639,0.364484272,0,4.92,I,6,3,5,3,5,3,5,3,2,1,2,1,10.18,6749.25,1.86,34.51,1.05,3.83,0.46,1.55,5.08,4.83,4.92,0,0,2.5,0,0,0.32,4.92
83,The resort near the elongated pool,SemRel,unint,rel,sing,C,,0.590617996,0.311260467,0.354583474,0.850748237,-0.326962239,-0.741949609,-1.243030121,1.663773574,0.655498823,1.168259752,0.45,5.67,I,6,4,9,4,6,3,9,3,2,1,4,1,6.65,59.14,0.31,46.69,0.88,1.78,0.12,1.68,5.33,6.17,4.5,5,0,0,0.45,0,0,5.67
83,The tent with the sturdy poles,SemRel,integ,rel,plur,C,,1.984473537,-0.891749388,-0.897676145,-1.320015285,0.389096411,1.317808095,-0.7570569,-0.571103536,0.785350025,0.766372012,0,5.92,I,4,4,6,5,4,3,6,4,1,1,2,1,17.39,5044.84,1.69,2.18,1.26,3.7,0.43,0.5,5.55,5.5,6.17,0,0,2.5,0,0,0.32,5.92
83,The trainer for the confident actors,SemRel,integ,unrel,plur,C,,0.866050528,0.912765395,1.293778188,0.850748237,-0.45886778,1.457270856,0.246242654,0.622093565,-0.029171152,-0.217353203,0,5.17,A,7,3,9,6,6,3,9,6,2,1,3,2,5.49,6749.25,10.65,12.59,0.81,3.83,1.07,1.13,4.17,3.86,4.83,0,0,0,0,0,0,5.17
83,The waitress by the impatient diners,SemRel,unint,rel,plur,C,,1.1498295,0.912765395,0.667648378,0.850748237,-0.044307509,0.652678003,-0.3337899,-1.044594449,1.493629309,1.01830164,0,5.17,A,8,2,9,6,6,2,8,6,2,1,3,2,9.67,1212.84,4.04,0.78,1.03,3.08,0.7,0.25,6.75,5.92,5.17,0,0,2.5,0,0,0.32,5.17
84,The banana for the popular sundae,SemRel,integ,rel,sing,C,,0.590617996,0.010508003,0.667648378,1.574336078,0.012223437,1.457270856,0.732215876,-0.741560265,0.507940639,0.916330124,0,6.08,I,6,3,7,6,6,3,8,5,3,1,3,2,10.61,6749.25,23.22,1.59,1.06,3.83,1.38,0.41,5.08,5.75,4.5,0,0,5,0,0,0.45,6.08
84,The bicycle by the warped baskets,SemRel,unint,unrel,plur,C,,-0.244026041,0.010508003,0.354583474,0.127160397,-0.326962239,0.652678003,-0.851116233,-0.722620628,0.21282427,-0.733209108,0,4.42,I,7,2,6,7,8,2,4,7,3,1,1,2,6.55,1212.84,1.35,1.61,0.88,3.08,0.37,0.42,4.58,3,3.5,0,0,0,0,0,0,4.42
84,The cake with the candy figurines,SemRel,integ,unrel,plur,C,,-0.177254518,0.010508003,0.041518569,0.127160397,1.142842358,1.317808095,1.014393875,-1.196111541,-0.176729336,-0.385306288,0,6.33,I,4,4,5,9,3,3,5,9,1,1,2,3,44.84,5044.84,35.55,0.49,1.66,3.7,1.56,0.17,3.92,3.58,3.58,0,0,0,0,0,0,6.33
84,The camera by the special lens,SemRel,unint,rel,sing,C,,0.866050528,-0.891749388,-0.58461124,0.127160397,1.331278845,0.652678003,1.970663763,-0.097612623,1.493629309,1.414191056,0.32,5.5,I,6,2,7,4,6,2,6,4,3,1,2,1,56.9,1212.84,148.2,4.67,1.76,3.08,2.17,0.75,6.75,6.58,4.83,2.5,0,20,0.32,0,0.93,5.5
84,The canoe near the weathered oar,SemRel,unint,rel,sing,C,,0.866050528,-0.290244461,-1.523805955,-0.596427444,-0.74152251,-0.741949609,-1.321412899,-1.101413359,1.44641069,1.114274832,0,6,I,5,4,9,3,4,3,5,3,2,1,2,1,3.53,59.14,0.18,0.67,0.66,1.78,0.07,0.22,6.67,6.08,4.83,0,0,10,0,0,0.64,6
84,The dam for the musty factory,SemRel,integ,unrel,sing,C,,-0.936780591,-1.192501852,-0.58461124,0.127160397,-0.477711428,1.457270856,-1.164647344,-0.533224263,-1.30997619,-0.5352644,0,3.25,I,3,3,5,7,3,3,5,7,1,1,2,3,5.29,6749.25,0.49,2.31,0.8,3.83,0.17,0.52,2,3.33,2.67,0,5,0,0,0.45,0,3.25
84,The envelope for the photo albums,SemRel,integ,unrel,plur,C,,-0.035365032,0.010508003,0.041518569,0.850748237,-0.02546386,1.457270856,0.732215876,-0.533224263,-0.820083019,-1.231070039,0,4.75,I,8,3,5,6,7,3,4,6,3,1,2,2,10.04,6749.25,22.82,2.33,1.04,3.83,1.38,0.52,2.83,2.17,3.75,0,0,0,0,0,0,4.75
84,The eraser near the novelty pen,SemRel,unint,unrel,sing,C,,-1.078670078,-0.590996925,-0.271546336,0.850748237,-1.419893863,-0.741949609,-0.7570569,1.133463751,0.065266086,-0.5352644,0,4.75,I,6,4,7,3,6,3,7,3,3,1,3,1,1,59.14,1.67,23.9,0.3,1.78,0.43,1.4,4.33,3.33,2.5,0,2.5,2.5,0,0.32,0.32,4.75
84,The fortress with the ancient walls,SemRel,integ,rel,plur,C,,1.909355574,0.612012931,0.041518569,-0.596427444,-0.779209807,1.317808095,0.685186209,1.133463751,1.19851294,1.264232944,0,6.42,I,8,4,7,5,7,3,6,4,2,1,2,1,3.37,5044.84,21.61,24.16,0.64,3.7,1.35,1.4,6.25,6.33,6.08,0,0,0,0,0,0,6.42
84,The hammer for the rigid pegs,SemRel,integ,unrel,plur,C,,1.567151519,-1.192501852,-0.897676145,-0.596427444,-0.006620211,1.457270856,-0.710027233,-1.328688997,0.507940639,-0.085390064,0,5.08,I,6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,0,0,0,0,0,0,5.08
84,The necklace with the colorful diamonds,SemRel,integ,rel,plur,C,,2.118016583,1.815022786,1.293778188,0.850748237,-0.044307509,1.317808095,-0.459202345,0.86830884,1.245731559,0.766372012,0.32,5.33,I,8,4,8,8,6,3,8,7,2,1,3,2,9.71,5044.84,3.14,17.04,1.03,3.7,0.62,1.26,6.33,5.5,6.33,2.5,0,5,0.32,0,0.45,5.33
84,The resort near the elongated pools,SemRel,unint,rel,plur,C,,0.106524454,0.612012931,0.667648378,0.850748237,-0.326962239,-0.741949609,-1.243030121,-0.533224263,1.19851294,1.168259752,0,5.75,I,6,4,9,5,6,3,9,4,2,1,4,1,6.65,59.14,0.31,2.29,0.88,1.78,0.12,0.52,6.25,6.17,3.92,0,0,0,0,0,0,5.75
84,The table by the antique lamp,SemRel,unint,unrel,sing,C,,0.398649867,-1.192501852,-1.21074105,-0.596427444,1.840057359,0.652678003,-0.286760234,0.641033202,0.46072202,0.466455788,0,5.92,I,5,2,7,4,5,2,5,4,2,1,2,1,105.2,1212.84,4.35,12.82,2.03,3.08,0.73,1.14,5,5,4.27,0,0,10,0,0,0.64,5.92
84,The trainer near the confident boxer,SemRel,unint,rel,sing,C,,1.308411867,0.912765395,1.293778188,0.850748237,-0.45886778,-0.741949609,0.246242654,-0.230190078,1.428703708,0.868343528,0,5.33,A,7,4,9,5,6,3,9,6,2,1,3,2,5.49,59.14,10.65,3.82,0.81,1.78,1.07,0.68,6.64,5.67,5.36,0,0,0,0,0,0,5.33
85,The bicycle with the warped tire,SemRel,integ,rel,sing,C,,1.633923042,-0.290244461,-0.271546336,-0.596427444,-0.326962239,1.317808095,-0.851116233,-0.49534499,1.44641069,0.718385416,0.32,5.58,I,7,4,6,4,8,3,4,4,3,1,1,1,6.55,5044.84,1.35,2.43,0.88,3.7,0.37,0.54,6.67,5.42,5.75,2.5,0,0,0.32,0,0,5.58
85,The caddy for the charismatic golfer,SemRel,integ,rel,sing,C,,2.193134546,0.912765395,0.980713283,1.574336078,-0.911115348,1.457270856,-1.023558344,-0.912016993,1.593968874,1.066288236,0,5.58,A,5,3,11,6,4,3,10,6,2,1,4,2,2.73,6749.25,0.8,1.1,0.57,3.83,0.26,0.32,6.92,6,6.42,0,0,5,0,0,0.45,5.58
85,The church with the giant cross,SemRel,integ,rel,sing,C,D,2.259906069,-0.590996925,-0.58461124,-1.320015285,1.482028035,1.317808095,0.653833098,1.322860117,1.245731559,1.666120684,0.32,6.75,I,6,4,5,5,6,3,5,4,1,1,2,1,68.73,5044.84,20.18,30.35,1.84,3.7,1.33,1.5,6.33,7,6.5,2.5,0,10,0.32,0,0.64,6.75
86,The banana for the popular sandwich,SemRel,integ,unrel,sing,C,,-0.102136555,0.612012931,1.293778188,1.574336078,0.012223437,1.457270856,0.732215876,1.038765569,-0.32428752,-1.225071715,0,3.92,I,6,3,7,8,6,3,8,7,3,1,3,2,10.61,6749.25,23.22,21.47,1.06,3.83,1.38,1.35,3.67,2.18,3.67,0,0,0,0,0,0,3.92
86,The bicycle with the warped tires,SemRel,integ,rel,plur,C,,1.842584051,0.010508003,0.041518569,-0.596427444,-0.326962239,1.317808095,-0.851116233,-0.457465717,1.151294321,1.216246348,0,5.58,I,7,4,6,5,8,3,4,5,3,1,1,1,6.55,5044.84,1.35,2.67,0.88,3.7,0.37,0.56,6.17,6.25,6,0,0,0,0,0,0,5.58
86,The bodyguard for the nervous jeweler,SemRel,integ,unrel,sing,C,,-0.385915527,1.213517858,1.293778188,1.574336078,-0.421180482,1.457270856,1.437660875,-0.949896266,-0.932227239,-0.685222512,0,4.83,A,9,3,7,7,8,3,6,7,3,1,2,3,5.71,6749.25,67.04,1,0.83,3.83,1.83,0.3,2.64,3.08,3.33,0,0,0,0,0,0,4.83
86,The butler for the spoiled kids,SemRel,integ,unrel,plur,C,,-0.310797564,-0.590996925,-0.58461124,-0.596427444,-0.30811859,1.457270856,-0.647321011,3.178944496,-0.766962072,-1.033125332,0,6.36,A,6,3,7,4,6,3,5,4,2,1,2,1,6.8,6749.25,2.18,300.86,0.89,3.83,0.5,2.48,2.92,2.5,3.42,0,0,0,0,0,0,6.36
86,The caddy for the charismatic golfers,SemRel,integ,rel,plur,C,D,1.492033555,1.213517858,1.293778188,1.574336078,-0.911115348,1.457270856,-1.023558344,-1.158232268,1.540847928,1.318217864,0,6.42,A,5,3,11,7,4,3,10,7,2,1,4,2,2.73,6749.25,0.8,0.55,0.57,3.83,0.26,0.19,6.83,6.42,5.58,0,2.5,2.5,0,0.32,0.32,6.42
86,The cake by the colored candles,SemRel,unint,rel,plur,C,,1.158175941,-0.590996925,-0.897676145,-0.596427444,1.142842358,0.652678003,-0.208377456,0.48951611,0.561061585,1.01830164,0,5.08,I,4,2,7,7,3,2,6,6,1,1,2,2,44.84,1212.84,5.06,10.45,1.66,3.08,0.78,1.06,5.17,5.92,5.18,0,0,0,0,0,0,5.08
